1_0h,,2_0h,,3_0h,,1_12h,,2_12h,,3_12h,,1_24h,,2_24h,,3_24h,,1_36h,,2_36h,,3_36h,,1_48h,,2_48h,,3_48h,
0.515,0.000260369142978434,8.671,0.00438380745391456,4.207,0.00212693783400053,6.61,0.00334182531084941,8.928,0.00451373923982807,8.757,0.0044272865729362,8.757,0.0044272865729362,10.044,0.00507795664480658,9.358,0.00473113483493628,7.984,0.00403648007289284,8.842,0.00447026012080643,9.701,0.00490454573987143,10.13,0.00512143576382822,9.529,0.00481758750182815,8.499,0.00429684921587128
0.515,0.000260369142978434,8.757,0.0044272865729362,4.207,0.00212693783400053,6.782,0.00342878354889269,8.928,0.00451373923982807,8.928,0.00451373923982807,8.757,0.0044272865729362,10.044,0.00507795664480658,9.358,0.00473113483493628,8.07,0.00407995919191449,8.842,0.00447026012080643,9.787,0.00494802485889307,10.13,0.00512143576382822,9.615,0.00486106662084979,8.585,0.00434032833489292
0.601,0.000303848262000075,8.757,0.0044272865729362,4.378,0.00221339050089239,6.868,0.00347226266791434,8.928,0.00451373923982807,8.928,0.00451373923982807,8.757,0.0044272865729362,10.044,0.00507795664480658,9.358,0.00473113483493628,8.07,0.00407995919191449,8.842,0.00447026012080643,9.787,0.00494802485889307,10.216,0.00516491488284986,9.615,0.00486106662084979,8.585,0.00434032833489292
0.601,0.000303848262000075,8.842,0.00447026012080643,4.464,0.00225686961991404,6.954,0.00351574178693598,9.014,0.00455721835884971,9.014,0.00455721835884971,8.757,0.0044272865729362,10.044,0.00507795664480658,9.443,0.0047741083828065,8.156,0.00412343831093613,8.928,0.00451373923982807,9.787,0.00494802485889307,10.216,0.00516491488284986,9.701,0.00490454573987143,8.671,0.00438380745391456
0.687,0.000347327381021716,8.842,0.00447026012080643,4.722,0.00238730697697896,7.04,0.00355922090595762,9.1,0.00460069747787135,9.1,0.00460069747787135,8.842,0.00447026012080643,10.13,0.00512143576382822,9.529,0.00481758750182815,8.156,0.00412343831093613,9.014,0.00455721835884971,9.873,0.00499150397791471,10.302,0.0052083940018715,9.701,0.00490454573987143,8.757,0.0044272865729362
0.687,0.000347327381021716,8.928,0.00451373923982807,4.893,0.00247375964387083,7.641,0.00386306916795769,9.1,0.00460069747787135,9.1,0.00460069747787135,8.842,0.00447026012080643,10.13,0.00512143576382822,9.615,0.00486106662084979,8.242,0.00416691742995777,9.014,0.00455721835884971,10.044,0.00507795664480658,10.302,0.0052083940018715,9.787,0.00494802485889307,8.757,0.0044272865729362
0.687,0.000347327381021716,8.928,0.00451373923982807,5.494,0.0027776079058709,7.726,0.00390604271582792,9.1,0.00460069747787135,9.186,0.00464417659689299,8.842,0.00447026012080643,10.216,0.00516491488284986,9.701,0.00490454573987143,8.242,0.00416691742995777,9.014,0.00455721835884971,10.044,0.00507795664480658,10.388,0.00525187312089314,9.958,0.00503447752578494,8.757,0.0044272865729362
0.687,0.000347327381021716,8.928,0.00451373923982807,5.924,0.00299500350097911,7.812,0.00394952183484956,9.358,0.00473113483493628,9.272,0.00468765571591464,8.842,0.00447026012080643,10.216,0.00516491488284986,9.701,0.00490454573987143,8.242,0.00416691742995777,9.014,0.00455721835884971,10.13,0.00512143576382822,10.388,0.00525187312089314,9.958,0.00503447752578494,8.842,0.00447026012080643
0.687,0.000347327381021716,8.928,0.00451373923982807,6.095,0.00308145616787098,7.898,0.0039930009538712,9.358,0.00473113483493628,9.443,0.0047741083828065,8.842,0.00447026012080643,10.216,0.00516491488284986,9.873,0.00499150397791471,8.242,0.00416691742995777,9.186,0.00464417659689299,10.13,0.00512143576382822,10.474,0.00529535223991479,10.044,0.00507795664480658,8.928,0.00451373923982807
0.687,0.000347327381021716,9.014,0.00455721835884971,6.439,0.00325537264395754,7.898,0.0039930009538712,9.358,0.00473113483493628,9.443,0.0047741083828065,8.842,0.00447026012080643,10.302,0.0052083940018715,9.958,0.00503447752578494,8.327,0.004209890977828,9.186,0.00464417659689299,10.13,0.00512143576382822,10.474,0.00529535223991479,10.044,0.00507795664480658,8.928,0.00451373923982807
0.687,0.000347327381021716,9.014,0.00455721835884971,6.61,0.00334182531084941,7.898,0.0039930009538712,9.443,0.0047741083828065,9.443,0.0047741083828065,8.928,0.00451373923982807,10.302,0.0052083940018715,9.958,0.00503447752578494,8.327,0.004209890977828,9.186,0.00464417659689299,10.13,0.00512143576382822,10.559,0.00533832578778501,10.044,0.00507795664480658,9.014,0.00455721835884971
0.687,0.000347327381021716,9.014,0.00455721835884971,6.61,0.00334182531084941,8.07,0.00407995919191449,9.529,0.00481758750182815,9.529,0.00481758750182815,9.014,0.00455721835884971,10.388,0.00525187312089314,10.044,0.00507795664480658,8.413,0.00425337009684964,9.186,0.00464417659689299,10.13,0.00512143576382822,10.559,0.00533832578778501,10.13,0.00512143576382822,9.014,0.00455721835884971
0.687,0.000347327381021716,9.1,0.00460069747787135,6.696,0.00338530442987105,8.07,0.00407995919191449,9.615,0.00486106662084979,9.529,0.00481758750182815,9.014,0.00455721835884971,10.388,0.00525187312089314,10.044,0.00507795664480658,8.499,0.00429684921587128,9.358,0.00473113483493628,10.216,0.00516491488284986,10.559,0.00533832578778501,10.13,0.00512143576382822,9.014,0.00455721835884971
0.687,0.000347327381021716,9.1,0.00460069747787135,6.782,0.00342878354889269,8.156,0.00412343831093613,9.701,0.00490454573987143,9.615,0.00486106662084979,9.014,0.00455721835884971,10.474,0.00529535223991479,10.044,0.00507795664480658,8.499,0.00429684921587128,9.358,0.00473113483493628,10.216,0.00516491488284986,10.559,0.00533832578778501,10.13,0.00512143576382822,9.1,0.00460069747787135
0.687,0.000347327381021716,9.1,0.00460069747787135,7.04,0.00355922090595762,8.242,0.00416691742995777,9.701,0.00490454573987143,9.615,0.00486106662084979,9.014,0.00455721835884971,10.474,0.00529535223991479,10.13,0.00512143576382822,8.585,0.00434032833489292,9.358,0.00473113483493628,10.302,0.0052083940018715,10.559,0.00533832578778501,10.13,0.00512143576382822,9.186,0.00464417659689299
0.687,0.000347327381021716,9.1,0.00460069747787135,7.125,0.00360219445382784,8.327,0.004209890977828,9.701,0.00490454573987143,9.615,0.00486106662084979,9.1,0.00460069747787135,10.474,0.00529535223991479,10.13,0.00512143576382822,8.585,0.00434032833489292,9.443,0.0047741083828065,10.302,0.0052083940018715,10.559,0.00533832578778501,10.13,0.00512143576382822,9.186,0.00464417659689299
0.687,0.000347327381021716,9.186,0.00464417659689299,7.641,0.00386306916795769,8.327,0.004209890977828,9.787,0.00494802485889307,9.701,0.00490454573987143,9.1,0.00460069747787135,10.474,0.00529535223991479,10.302,0.0052083940018715,8.585,0.00434032833489292,9.443,0.0047741083828065,10.474,0.00529535223991479,10.559,0.00533832578778501,10.216,0.00516491488284986,9.186,0.00464417659689299
0.687,0.000347327381021716,9.186,0.00464417659689299,7.726,0.00390604271582792,8.327,0.004209890977828,9.787,0.00494802485889307,9.787,0.00494802485889307,9.1,0.00460069747787135,10.474,0.00529535223991479,10.388,0.00525187312089314,8.585,0.00434032833489292,9.529,0.00481758750182815,10.474,0.00529535223991479,10.645,0.00538180490680665,10.216,0.00516491488284986,9.186,0.00464417659689299
0.858,0.000433780047913585,9.186,0.00464417659689299,7.726,0.00390604271582792,8.413,0.00425337009684964,9.787,0.00494802485889307,9.873,0.00499150397791471,9.1,0.00460069747787135,10.559,0.00533832578778501,10.474,0.00529535223991479,8.585,0.00434032833489292,9.615,0.00486106662084979,10.474,0.00529535223991479,10.731,0.00542528402582829,10.216,0.00516491488284986,9.186,0.00464417659689299
0.858,0.000433780047913585,9.186,0.00464417659689299,7.812,0.00394952183484956,8.413,0.00425337009684964,9.787,0.00494802485889307,9.873,0.00499150397791471,9.186,0.00464417659689299,10.559,0.00533832578778501,10.559,0.00533832578778501,8.585,0.00434032833489292,9.615,0.00486106662084979,10.474,0.00529535223991479,10.731,0.00542528402582829,10.302,0.0052083940018715,9.358,0.00473113483493628
1.03,0.000520738285956867,9.272,0.00468765571591464,7.812,0.00394952183484956,8.499,0.00429684921587128,9.873,0.00499150397791471,9.958,0.00503447752578494,9.186,0.00464417659689299,10.645,0.00538180490680665,10.559,0.00533832578778501,8.585,0.00434032833489292,9.701,0.00490454573987143,10.474,0.00529535223991479,10.731,0.00542528402582829,10.302,0.0052083940018715,9.358,0.00473113483493628
1.03,0.000520738285956867,9.272,0.00468765571591464,7.898,0.0039930009538712,8.585,0.00434032833489292,9.958,0.00503447752578494,10.044,0.00507795664480658,9.186,0.00464417659689299,10.645,0.00538180490680665,10.559,0.00533832578778501,8.671,0.00438380745391456,9.701,0.00490454573987143,10.474,0.00529535223991479,10.731,0.00542528402582829,10.302,0.0052083940018715,9.443,0.0047741083828065
1.03,0.000520738285956867,9.272,0.00468765571591464,7.984,0.00403648007289284,8.757,0.0044272865729362,10.044,0.00507795664480658,10.044,0.00507795664480658,9.186,0.00464417659689299,10.731,0.00542528402582829,10.559,0.00533832578778501,8.671,0.00438380745391456,9.701,0.00490454573987143,10.474,0.00529535223991479,10.817,0.00546876314484994,10.302,0.0052083940018715,9.443,0.0047741083828065
1.03,0.000520738285956867,9.272,0.00468765571591464,8.07,0.00407995919191449,8.757,0.0044272865729362,10.044,0.00507795664480658,10.13,0.00512143576382822,9.186,0.00464417659689299,10.731,0.00542528402582829,10.559,0.00533832578778501,8.671,0.00438380745391456,9.701,0.00490454573987143,10.474,0.00529535223991479,10.817,0.00546876314484994,10.302,0.0052083940018715,9.443,0.0047741083828065
1.03,0.000520738285956867,9.358,0.00473113483493628,8.156,0.00412343831093613,8.842,0.00447026012080643,10.13,0.00512143576382822,10.216,0.00516491488284986,9.186,0.00464417659689299,10.731,0.00542528402582829,10.559,0.00533832578778501,8.757,0.0044272865729362,9.787,0.00494802485889307,10.559,0.00533832578778501,10.817,0.00546876314484994,10.302,0.0052083940018715,9.443,0.0047741083828065
1.374,0.000694654762043433,9.358,0.00473113483493628,8.242,0.00416691742995777,8.842,0.00447026012080643,10.13,0.00512143576382822,10.216,0.00516491488284986,9.272,0.00468765571591464,10.731,0.00542528402582829,10.645,0.00538180490680665,8.757,0.0044272865729362,9.787,0.00494802485889307,10.559,0.00533832578778501,10.903,0.00551224226387158,10.302,0.0052083940018715,9.443,0.0047741083828065
1.374,0.000694654762043433,9.358,0.00473113483493628,8.327,0.004209890977828,8.928,0.00451373923982807,10.216,0.00516491488284986,10.216,0.00516491488284986,9.272,0.00468765571591464,10.731,0.00542528402582829,10.731,0.00542528402582829,8.842,0.00447026012080643,9.787,0.00494802485889307,10.645,0.00538180490680665,10.903,0.00551224226387158,10.388,0.00525187312089314,9.529,0.00481758750182815
1.374,0.000694654762043433,9.443,0.0047741083828065,8.327,0.004209890977828,8.928,0.00451373923982807,10.388,0.00525187312089314,10.302,0.0052083940018715,9.272,0.00468765571591464,10.817,0.00546876314484994,10.731,0.00542528402582829,8.842,0.00447026012080643,9.787,0.00494802485889307,10.645,0.00538180490680665,10.903,0.00551224226387158,10.388,0.00525187312089314,9.529,0.00481758750182815
1.459,0.00073762830991366,9.443,0.0047741083828065,8.413,0.00425337009684964,8.928,0.00451373923982807,10.388,0.00525187312089314,10.388,0.00525187312089314,9.358,0.00473113483493628,10.817,0.00546876314484994,10.731,0.00542528402582829,8.842,0.00447026012080643,9.787,0.00494802485889307,10.645,0.00538180490680665,10.903,0.00551224226387158,10.474,0.00529535223991479,9.529,0.00481758750182815
1.545,0.000781107428935301,9.443,0.0047741083828065,8.413,0.00425337009684964,8.928,0.00451373923982807,10.474,0.00529535223991479,10.388,0.00525187312089314,9.358,0.00473113483493628,10.817,0.00546876314484994,10.903,0.00551224226387158,8.842,0.00447026012080643,9.787,0.00494802485889307,10.731,0.00542528402582829,10.989,0.00555572138289322,10.474,0.00529535223991479,9.615,0.00486106662084979
1.631,0.000824586547956942,9.443,0.0047741083828065,8.499,0.00429684921587128,9.014,0.00455721835884971,10.474,0.00529535223991479,10.474,0.00529535223991479,9.358,0.00473113483493628,10.903,0.00551224226387158,10.903,0.00551224226387158,8.928,0.00451373923982807,9.873,0.00499150397791471,10.731,0.00542528402582829,10.989,0.00555572138289322,10.474,0.00529535223991479,9.615,0.00486106662084979
1.889,0.000955023905021867,9.443,0.0047741083828065,8.585,0.00434032833489292,9.1,0.00460069747787135,10.559,0.00533832578778501,10.474,0.00529535223991479,9.358,0.00473113483493628,10.903,0.00551224226387158,10.989,0.00555572138289322,9.014,0.00455721835884971,9.873,0.00499150397791471,10.731,0.00542528402582829,11.075,0.00559920050191486,10.559,0.00533832578778501,9.615,0.00486106662084979
2.06,0.00104147657191373,9.443,0.0047741083828065,8.585,0.00434032833489292,9.1,0.00460069747787135,10.559,0.00533832578778501,10.474,0.00529535223991479,9.358,0.00473113483493628,10.989,0.00555572138289322,11.075,0.00559920050191486,9.014,0.00455721835884971,9.873,0.00499150397791471,10.731,0.00542528402582829,11.075,0.00559920050191486,10.559,0.00533832578778501,9.615,0.00486106662084979
2.575,0.00130184571489217,9.529,0.00481758750182815,8.585,0.00434032833489292,9.1,0.00460069747787135,10.559,0.00533832578778501,10.474,0.00529535223991479,9.358,0.00473113483493628,11.075,0.00559920050191486,11.075,0.00559920050191486,9.014,0.00455721835884971,9.873,0.00499150397791471,10.731,0.00542528402582829,11.075,0.00559920050191486,10.645,0.00538180490680665,9.701,0.00490454573987143
3.262,0.00164917309591389,9.529,0.00481758750182815,8.585,0.00434032833489292,9.1,0.00460069747787135,10.645,0.00538180490680665,10.474,0.00529535223991479,9.443,0.0047741083828065,11.075,0.00559920050191486,11.075,0.00559920050191486,9.014,0.00455721835884971,9.958,0.00503447752578494,10.817,0.00546876314484994,11.075,0.00559920050191486,10.645,0.00538180490680665,9.701,0.00490454573987143
3.777,0.00190954223889232,9.615,0.00486106662084979,8.671,0.00438380745391456,9.272,0.00468765571591464,10.645,0.00538180490680665,10.559,0.00533832578778501,9.443,0.0047741083828065,11.16,0.00564217404978509,11.16,0.00564217404978509,9.014,0.00455721835884971,9.958,0.00503447752578494,10.817,0.00546876314484994,11.075,0.00559920050191486,10.645,0.00538180490680665,9.701,0.00490454573987143
3.949,0.0019965004769356,9.615,0.00486106662084979,8.757,0.0044272865729362,9.358,0.00473113483493628,10.645,0.00538180490680665,10.559,0.00533832578778501,9.443,0.0047741083828065,11.16,0.00564217404978509,11.246,0.00568565316880673,9.1,0.00460069747787135,10.044,0.00507795664480658,10.817,0.00546876314484994,11.16,0.00564217404978509,10.645,0.00538180490680665,9.701,0.00490454573987143
3.949,0.0019965004769356,9.615,0.00486106662084979,8.842,0.00447026012080643,9.443,0.0047741083828065,10.731,0.00542528402582829,10.559,0.00533832578778501,9.443,0.0047741083828065,11.16,0.00564217404978509,11.246,0.00568565316880673,9.1,0.00460069747787135,10.13,0.00512143576382822,10.817,0.00546876314484994,11.16,0.00564217404978509,10.731,0.00542528402582829,9.701,0.00490454573987143
5.323,0.00269115523897903,9.615,0.00486106662084979,8.928,0.00451373923982807,9.529,0.00481758750182815,10.731,0.00542528402582829,10.559,0.00533832578778501,9.529,0.00481758750182815,11.16,0.00564217404978509,11.246,0.00568565316880673,9.1,0.00460069747787135,10.13,0.00512143576382822,10.817,0.00546876314484994,11.16,0.00564217404978509,10.731,0.00542528402582829,9.787,0.00494802485889307
5.494,0.0027776079058709,9.615,0.00486106662084979,8.928,0.00451373923982807,9.529,0.00481758750182815,10.817,0.00546876314484994,10.559,0.00533832578778501,9.529,0.00481758750182815,11.246,0.00568565316880673,11.332,0.00572913228782837,9.186,0.00464417659689299,10.13,0.00512143576382822,10.903,0.00551224226387158,11.16,0.00564217404978509,10.731,0.00542528402582829,9.787,0.00494802485889307
5.58,0.00282108702489254,9.615,0.00486106662084979,8.928,0.00451373923982807,9.529,0.00481758750182815,10.817,0.00546876314484994,10.559,0.00533832578778501,9.529,0.00481758750182815,11.246,0.00568565316880673,11.332,0.00572913228782837,9.186,0.00464417659689299,10.216,0.00516491488284986,10.903,0.00551224226387158,11.16,0.00564217404978509,10.731,0.00542528402582829,9.787,0.00494802485889307
5.666,0.00286456614391419,9.701,0.00490454573987143,9.014,0.00455721835884971,9.529,0.00481758750182815,10.817,0.00546876314484994,10.559,0.00533832578778501,9.529,0.00481758750182815,11.246,0.00568565316880673,11.332,0.00572913228782837,9.186,0.00464417659689299,10.216,0.00516491488284986,10.903,0.00551224226387158,11.246,0.00568565316880673,10.817,0.00546876314484994,9.787,0.00494802485889307
5.752,0.00290804526293583,9.701,0.00490454573987143,9.014,0.00455721835884971,9.701,0.00490454573987143,10.817,0.00546876314484994,10.645,0.00538180490680665,9.615,0.00486106662084979,11.246,0.00568565316880673,11.332,0.00572913228782837,9.272,0.00468765571591464,10.216,0.00516491488284986,10.903,0.00551224226387158,11.246,0.00568565316880673,10.903,0.00551224226387158,9.787,0.00494802485889307
6.095,0.00308145616787098,9.701,0.00490454573987143,9.014,0.00455721835884971,9.701,0.00490454573987143,10.817,0.00546876314484994,10.817,0.00546876314484994,9.615,0.00486106662084979,11.246,0.00568565316880673,11.332,0.00572913228782837,9.272,0.00468765571591464,10.216,0.00516491488284986,10.903,0.00551224226387158,11.246,0.00568565316880673,10.903,0.00551224226387158,9.873,0.00499150397791471
6.095,0.00308145616787098,9.701,0.00490454573987143,9.1,0.00460069747787135,9.787,0.00494802485889307,10.903,0.00551224226387158,10.817,0.00546876314484994,9.615,0.00486106662084979,11.246,0.00568565316880673,11.418,0.00577261140685001,9.272,0.00468765571591464,10.302,0.0052083940018715,10.989,0.00555572138289322,11.332,0.00572913228782837,10.903,0.00551224226387158,9.873,0.00499150397791471
6.181,0.00312493528689262,9.701,0.00490454573987143,9.1,0.00460069747787135,9.787,0.00494802485889307,10.903,0.00551224226387158,10.817,0.00546876314484994,9.615,0.00486106662084979,11.246,0.00568565316880673,11.504,0.00581609052587165,9.358,0.00473113483493628,10.302,0.0052083940018715,10.989,0.00555572138289322,11.332,0.00572913228782837,10.903,0.00551224226387158,9.873,0.00499150397791471
